User_ID,Cust_name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1005222,SHARMA,P00177842,F,26-35,29,0,MatebeleLand East,Southern,Govt,Food,1,7880,NULL,NULL
1001418,COTTER,P00044442,F,18-25,23,1,Mashonaland,Western,Banking,Electronics & Gadgets,2,7880,NULL,NULL
1001418,COTTER,P00044442,F,18-25,23,1,Mashonaland,Western,Banking,Electronics & Gadgets,3,7880,NULL,NULL
1001688,SMITH,P00125942,M,18-25,22,1,MatebeleLand North,Central,Hospitality,Electronics & Gadgets,4,7879,NULL,NULL
1005733,GOUCHER,P00085142,F,26-35,34,0,MatebeleLand North,Central,Aviation,Decor,2,7879,NULL,NULL
1005733,GOUCHER,P00085142,F,26-35,34,0,MatebeleLand North,Central,Aviation,Electronics & Gadgets,3,7879,NULL,NULL
1003989,FIELDS,P00251242,F,51-55,54,0,MatebeleLand East,Southern,Media,Books,4,7878,NULL,NULL
1002181,FED DEVELOPMENT,P00144042,F,26-35,27,0,Midlands,Northern,Banking,Electronics & Gadgets,1,7878,NULL,NULL
1001234,SLOAN,P00057642,F,18-25,23,0,MatebeleLand East,Southern,Healthcare,Food,3,7877,NULL,NULL
1001203,DU,P00330442,M,26-35,35,1,MatebeleLand North,Central,IT Sector,Food,4,7876,NULL,NULL
1001723,FARLEY,P00128942,F,36-45,40,0,Mahusekwa,Eastern,Banking,Electronics & Gadgets,2,7875,NULL,NULL
1004404,DYER,P00028442,F,26-35,32,1,Midlands North,Western,Healthcare,Electronics & Gadgets,3,7875,NULL,NULL
1003507,HATMAKER,P00277942,F,26-35,34,1,Harare,Northern,Banking,Electronics & Gadgets,1,7875,NULL,NULL
1004930,AKERS,P00035342,F,51-55,52,1,Mashonaland West,Southern,IT Sector,Electronics & Gadgets,3,7875,NULL,NULL
1000735,RUNION,P00238542,M,26-35,31,0,MatebeleLand,Southern,Healthcare,Electronics & Gadgets,4,7875,NULL,NULL
1004930,AKERS,P00035342,F,51-55,52,1,MatebeleLand,Southern,IT Sector,Electronics & Gadgets,2,7875,NULL,NULL
1000735,RUNION,P00238542,M,26-35,31,0,Mashonaland South,Central,Healthcare,Electronics & Gadgets,2,7875,NULL,NULL
1003308,EIDSON,P00048942,M,18-25,20,1,Mutare,Southern,Healthcare,Electronics & Gadgets,3,7874,NULL,NULL
1004322,CAUDELL,P0095442,M,51-55,54,1,Vungu,Central,Aviation,Electronics & Gadgets,4,7874,NULL,NULL
1001448,FRAZIER,P00177642,M,26-35,35,0,MatebeleLand,Southern,Hospitality,Electronics & Gadgets,4,7873,NULL,NULL
1002496,LONG,P00177442,F,51-55,55,0,Mutare,Southern,Hospitality,Electronics & Gadgets,3,7872,NULL,NULL
1004286,LAVENDER,P00357942,F,36-45,43,0,MatebeleLand North,Central,Healthcare,Food,2,7872,NULL,NULL
1002455,ZELLMER,P00119742,F,36-45,43,0,Mashonaland South,Central,IT Sector,Electronics & Gadgets,2,7872,NULL,NULL
1002146,WARD,P00288942,F,18-25,24,1,Mashonaland West,Southern,Food Processing,Electronics & Gadgets,3,7871,NULL,NULL
1005460,RED THUNDER,P0099342,F,18-25,18,1,Midlands,Northern,Banking,Electronics & Gadgets,4,7871,NULL,NULL
1001778,STEINLAND,P00181542,F,18-25,21,1,MatebeleLand North,Central,Hospitality,Electronics & Gadgets,3,7871,NULL,NULL
1001941,BEATY,P00086342,M,36-45,26,1,Harare,Northern,Hospitality,Electronics & Gadgets,2,7870,NULL,NULL
1001820,RAMSEY,P00049142,F,26-35,27,1,Mahusekwa,Eastern,Banking,Electronics & Gadgets,1,7869,NULL,NULL
1002109,DORANG,P00368742,F,26-35,35,0,MatebeleLand South,Central,Food Processing,Electronics & Gadgets,2,7869,NULL,NULL
1001820,RAMSEY,P00049142,F,26-35,27,1,Mashonaland South,Central,Banking,Electronics & Gadgets,4,7869,NULL,NULL
1003992,HAEHN,P00187442,F,26-35,32,0,Midlands North,Western,Healthcare,Electronics & Gadgets,3,7868,NULL,NULL
1005026,SLATON,P00226242,F,26-35,31,1,Midlands,Northern,Automobile,Electronics & Gadgets,2,7868,NULL,NULL
1002691,FLETCHER,P00237642,F,18-25,21,1,Mashonaland South,Central,IT Sector,Electronics & Gadgets,3,7868,NULL,NULL
1003609,BYERS,P00247042,M,26-35,26,0,MatebeleLand North,Central,Banking,Electronics & Gadgets,1,7867,NULL,NULL
1000504,POTTS,P00229942,F,26-35,33,0,Harare,Northern,IT Sector,Electronics & Gadgets,2,7866,NULL,NULL
1000647,MARSHALL,P00033042,F,36-45,42,0,MatebeleLand East,Southern,Govt,Food,1,7866,NULL,NULL
1005888,KENGETER,P00045342,F,26-35,30,1,Mashonaland North,Northern,Automobile,Electronics & Gadgets,2,7866,NULL,NULL
1004950,MURO,P00118742,F,26-35,26,1,Mutare,Southern,Media,Electronics & Gadgets,4,7865,NULL,NULL
1000134,GARCIA GARCIA,P00337942,F,26-35,30,0,Mutare,Southern,Aviation,Electronics & Gadgets,3,7865,NULL,NULL
1002909,BATEMAN,P00084442,F,26-35,34,1,Mutare,Southern,IT Sector,Electronics & Gadgets,1,7865,NULL,NULL
1001839,BYERS,P00142942,F,18-25,20,0,Midlands Central,Northern,IT Sector,Electronics & Gadgets,2,7865,NULL,NULL
1000366,KSOBIECH,P00008542,F,51-55,54,1,MatebeleLand East,Southern,Food Processing,Food,4,7865,NULL,NULL
1000721,BRUENING,P00355642,M,36-45,36,0,MatebeleLand North,Central,Aviation,Electronics & Gadgets,2,7865,NULL,NULL
1000481,WHITED,P00006142,F,46-50,49,0,Mutare,Southern,Hospitality,Electronics & Gadgets,3,7864,NULL,NULL
1004737,WILSON,P00221442,F,36-45,39,0,Harare,Northern,Textile,Electronics & Gadgets,4,7864,NULL,NULL
1001387,EGAN,P00114342,M,51-55,51,1,MatebeleLand East,Southern,Automobile,Electronics & Gadgets,1,7864,NULL,NULL
1001752,RAMOS,P00346242,F,26-35,34,0,Midlands,Northern,Banking,Electronics & Gadgets,1,7864,NULL,NULL
1000639,MIRANDA,P00201442,F,46-50,46,1,Mashonaland North,Northern,Agriculture,Electronics & Gadgets,1,7864,NULL,NULL
1000480,SUNDRUD,P00152442,M,18-25,19,0,Vungu,Central,IT Sector,Electronics & Gadgets,1,7863,NULL,NULL
1004682,HOLT,P00366542,F,26-35,26,1,MatebeleLand North,Central,Banking,Decor,2,7863,NULL,NULL
1002804,JOHNSON,P00019342,M,36-45,38,0,Mashonaland,Western,Hospitality,Food,1,7862,NULL,NULL
1001699,ARNOLD,P00170642,M,26-35,34,1,MatebeleLand North,Central,Hospitality,Electronics & Gadgets,2,7862,NULL,NULL
1005621,LASH,P00354942,M,26-35,34,0,MatebeleLand South,Central,Healthcare,Electronics & Gadgets,1,7861,NULL,NULL
1003985,FINCHER,P00284642,F,46-50,50,0,Mashonaland,Western,Lawyer,Food,2,7861,NULL,NULL
1005621,LASH,P00354942,M,26-35,34,0,MatebeleLand,Southern,Healthcare,Electronics & Gadgets,1,7861,NULL,NULL
1004953,BRAMMER,P00288642,F,36-45,37,1,Mutare,Southern,IT Sector,Electronics & Gadgets,3,7860,NULL,NULL
1005623,HATAWAY,P00014542,F,26-35,26,1,Harare,Northern,Retail,Electronics & Gadgets,3,7860,NULL,NULL
1000584,HARMON,P00085242,M,26-35,35,0,Mashonaland,Western,IT Sector,Electronics & Gadgets,4,7860,NULL,NULL
1000543,LEFTWICH,P00205642,F,26-35,31,0,Mashonaland North,Northern,IT Sector,Electronics & Gadgets,4,7860,NULL,NULL
1000500,SPENCER,P00003642,M,18-25,21,1,MatebeleLand,Southern,IT Sector,Electronics & Gadgets,1,7860,NULL,NULL
1001593,MCCLAIN,P00213742,F,26-35,26,0,MatebeleLand North,Central,Govt,Food,3,7860,NULL,NULL
1003752,SMITH,P00275842,M,18-25,23,1,Mahusekwa,Eastern,Govt,Electronics & Gadgets,2,7858,NULL,NULL
1002643,MELSON,P00295442,F,46-50,50,1,Midlands Central,Northern,Textile,Electronics & Gadgets,1,7858,NULL,NULL
1000307,MCGAVOCK,P00331242,F,51-55,51,0,Midlands South,Eastern,Automobile,Electronics & Gadgets,2,7858,NULL,NULL
1000245,WATSON,P00015542,F,36-45,37,0,Midlands,Northern,Construction,Electronics & Gadgets,4,7858,NULL,NULL
1004386,JOHNSON,P00243942,F,26-35,31,0,Mashonaland West,Southern,Retail,Food,3,7857,NULL,NULL
1004861,NELLESEN,P00111542,F,26-35,33,0,Mashonaland North,Northern,Banking,Electronics & Gadgets,2,7857,NULL,NULL
1003592,LOGAN,P00331042,M,55+,76,1,Mahusekwa,Eastern,Food Processing,Electronics & Gadgets,2,7856,NULL,NULL
1005878,RIES,P00355142,M,26-35,27,0,Midlands Central,Northern,Banking,Electronics & Gadgets,3,7856,NULL,NULL
1001125,DISON,P00370242,M,18-25,22,0,Mashonaland,Western,Food Processing,Electronics & Gadgets,2,7856,NULL,NULL
1000372,HITE,P00161442,M,18-25,23,0,Mashonaland North,Northern,Textile,Electronics & Gadgets,1,7856,NULL,NULL
1004342,GALBREATH,P00019942,F,26-35,28,0,Mashonaland North,Northern,Retail,Electronics & Gadgets,2,7856,NULL,NULL
1004342,GALBREATH,P00019942,F,26-35,28,0,Mashonaland North,Northern,Retail,Electronics & Gadgets,3,7856,NULL,NULL
1000295,CONNERTH CONSTRUCTION,P00110742,F,18-25,22,1,MatebeleLand North,Central,Lawyer,Electronics & Gadgets,4,7856,NULL,NULL
1001880,OLSON,P00295442,F,36-45,45,0,MatebeleLand North,Central,Agriculture,Food,2,7856,NULL,NULL
1005196,VASQUEZ,P00058042,F,55+,86,0,Mashonaland West,Southern,Food Processing,Electronics & Gadgets,4,7855,NULL,NULL
1000624,HARDISON,P00010842,F,26-35,32,0,Midlands,Northern,Automobile,Electronics & Gadgets,1,7855,NULL,NULL
1005682,WEEKS,P00161542,F,18-25,24,1,MatebeleLand North,Central,Govt,Food,3,7855,NULL,NULL
1002063,CHRISTIAN,P00026042,F,26-35,28,1,Mashonaland South,Central,Chemical,Electronics & Gadgets,1,7855,NULL,NULL
1003912,FLETCHER,P00114942,F,26-35,32,0,Midlands Central,Northern,Aviation,Food,1,7854,NULL,NULL
1004624,HAMPTON,P00020242,F,26-35,28,1,Mashonaland West,Southern,Automobile,Electronics & Gadgets,4,7854,NULL,NULL
1004026,BUCHANAN,P00006842,F,26-35,26,1,Mashonaland North,Northern,IT Sector,Electronics & Gadgets,3,7854,NULL,NULL
1005675,BONIFAY,P00338442,F,36-45,40,1,Mahusekwa,Eastern,Hospitality,Electronics & Gadgets,2,7853,NULL,NULL
1000735,RUNION,P00221642,F,26-35,27,1,MatebeleLand South,Central,Healthcare,Electronics & Gadgets,2,7853,NULL,NULL
1001100,BECK,P00260142,F,26-35,30,1,Mashonaland West,Southern,Aviation,Electronics & Gadgets,3,7852,NULL,NULL
1005878,RIES,P00126142,M,26-35,33,0,MatebeleLand South,Central,Textile,Electronics & Gadgets,2,7852,NULL,NULL
1004016,WEBB,P00085342,F,51-55,53,0,Harare,Northern,Govt,Electronics & Gadgets,3,7851,NULL,NULL
1005333,TAYLOR,P00043742,M,26-35,27,0,Midlands South,Eastern,Aviation,Electronics & Gadgets,3,7851,NULL,NULL
1001073,NELLESEN,P00124742,M,26-35,35,0,MatebeleLand East,Southern,Healthcare,Electronics & Gadgets,4,7851,NULL,NULL
1002810,ASSCHEN HOLDINGS,P00042842,F,0-17,13,0,Mashonaland West,Southern,Chemical,Electronics & Gadgets,1,7851,NULL,NULL
1001968,CREIGHTON PARTNERS,P00250842,F,26-35,30,0,Mashonaland,Western,Govt,Electronics & Gadgets,3,7851,NULL,NULL
1003268,ROBERTSON,P00336942,F,26-35,28,0,MatebeleLand North,Central,Healthcare,Food,3,7850,NULL,NULL
1004948,THOMPSON,P00114842,F,46-50,49,0,Vungu,Central,Chemical,Food,4,7849,NULL,NULL
1003111,SIMON,P00033542,F,18-25,19,1,Mashonaland,Western,Lawyer,Food,3,7849,NULL,NULL
1004806,MURO,P00221642,F,26-35,27,0,Mashonaland,Western,Govt,Food,1,7849,NULL,NULL
1001812,DEGARMO,P00204042,M,26-35,31,0,Midlands Central,Northern,Aviation,Electronics & Gadgets,3,7848,NULL,NULL
1001533,MURPHEY,P00265542,F,46-50,50,0,Harare,Northern,Construction,Electronics & Gadgets,4,7847,NULL,NULL
1002552,RAMSEY,P00121142,M,26-35,33,1,Midlands South,Eastern,Food Processing,Electronics & Gadgets,3,7847,NULL,NULL
1000549,EGGLESTON,P00169042,F,26-35,30,1,Mashonaland West,Southern,Healthcare,Electronics & Gadgets,3,7847,NULL,NULL
1004054,FILLIS,P00302142,F,36-45,45,0,Mashonaland,Western,Retail,Electronics & Gadgets,1,7847,NULL,NULL
1002552,RAMSEY,P00121142,M,26-35,33,1,MatebeleLand,Southern,Food Processing,Electronics & Gadgets,3,7847,NULL,NULL
1003420,ERLANSON,P00057942,M,26-35,30,0,MatebeleLand North,Central,Hospitality,Food,3,7847,NULL,NULL
1002995,BARRETT,P00016342,F,26-35,35,0,Harare,Northern,Construction,Electronics & Gadgets,1,7846,NULL,NULL
1005121,BELEN,P00149342,F,26-35,29,0,Midlands South,Eastern,Food Processing,Electronics & Gadgets,4,7846,NULL,NULL
1003180,BUSBY,P00276342,F,26-35,34,0,Mashonaland,Western,Healthcare,Food,3,7846,NULL,NULL
1001369,PEGRAM,P00137042,F,26-35,26,0,MatebeleLand South,Central,Healthcare,Electronics & Gadgets,2,7845,NULL,NULL
1002468,FUNEZ REALTY INVESTMENT,P0097242,F,51-55,55,0,Mashonaland,Western,Healthcare,Electronics & Gadgets,4,7845,NULL,NULL
1003115,WEBB,P00351142,F,36-45,41,0,Mutare,Southern,Textile,Electronics & Gadgets,3,7844,NULL,NULL
1003735,MURO,P00174442,F,26-35,30,0,Midlands Central,Northern,Media,Electronics & Gadgets,2,7844,NULL,NULL
1005254,CASTILLO,P00139542,F,18-25,24,1,Mutare,Southern,Aviation,Electronics & Gadgets,1,7843,NULL,NULL
1003453,LADISA,P00118142,F,36-45,39,1,Mutare,Southern,Govt,Electronics & Gadgets,1,7843,NULL,NULL
1002018,SUTTON,P00337942,F,36-45,41,0,Midlands South,Eastern,Agriculture,Electronics & Gadgets,4,7843,NULL,NULL
1003387,HAUSER,P00216842,F,18-25,22,0,Mashonaland North,Northern,Food Processing,Electronics & Gadgets,4,7843,NULL,NULL
1005254,CASTILLO,P00139542,F,18-25,24,1,MatebeleLand,Southern,Aviation,Electronics & Gadgets,3,7843,NULL,NULL
1005890,PROFFITT,P00283442,F,36-45,45,0,Mutare,Southern,Healthcare,Electronics & Gadgets,3,7842,NULL,NULL
1004470,BUSBY,P00233742,F,36-45,41,0,Vungu,Central,Lawyer,Electronics & Gadgets,2,7842,NULL,NULL
1005222,SHARMA,P00212242,F,26-35,31,0,Midlands Central,Northern,Chemical,Food,1,7842,NULL,NULL
1003994,SHARMA,P00343042,F,51-55,51,0,Mashonaland West,Southern,Media,Electronics & Gadgets,2,7842,NULL,NULL
1002063,CHRISTIAN,P00228442,M,26-35,30,0,Mashonaland,Western,Lawyer,Books,2,7842,NULL,NULL
1002619,LOWE,P00279542,F,36-45,36,0,Mutare,Southern,Govt,Electronics & Gadgets,4,7841,NULL,NULL
1003945,RIDLEY,P00335242,M,46-50,50,0,Midlands North,Western,Healthcare,Electronics & Gadgets,3,7840,NULL,NULL
1000424,LING,P00089342,F,26-35,26,0,Harare,Northern,Banking,Electronics & Gadgets,4,7840,NULL,NULL
1001680,DURAI,P00004342,M,26-35,26,0,Mashonaland,Western,Govt,Electronics & Gadgets,3,7840,NULL,NULL
1000513,AMES,P00113142,F,26-35,35,0,Mashonaland North,Northern,Healthcare,Electronics & Gadgets,1,7840,NULL,NULL
1001943,MONTELIER,P00237642,F,18-25,20,0,MatebeleLand North,Central,Lawyer,Food,3,7840,NULL,NULL
1001369,PEGRAM,P00124842,F,26-35,31,1,Mahusekwa,Eastern,IT Sector,Electronics & Gadgets,3,7839,NULL,NULL
1005433,CARLTON,P00221642,M,36-45,36,1,Vungu,Central,IT Sector,Electronics & Gadgets,4,7839,NULL,NULL
1003841,GUILLORY,P00180542,F,46-50,47,0,Midlands North,Western,Banking,Electronics & Gadgets,4,7838,NULL,NULL
1005684,BRAY,P00024742,F,18-25,20,0,MatebeleLand North,Central,Automobile,Electronics & Gadgets,3,7838,NULL,NULL
1002073,FRAZIER,P00064042,M,18-25,22,0,MatebeleLand East,Southern,Healthcare,Electronics & Gadgets,1,7837,NULL,NULL
1005691,BURNS,P00087442,F,36-45,44,0,MatebeleLand North,Central,Food Processing,Electronics & Gadgets,2,7837,NULL,NULL
1004736,MACHUREK,P00126042,F,18-25,20,0,Mahusekwa,Eastern,Automobile,Electronics & Gadgets,3,7835,NULL,NULL
1002818,ALVARADO,P00201342,F,26-35,26,1,Mashonaland West,Southern,Aviation,Electronics & Gadgets,4,7835,NULL,NULL
1001383,TURNER,P00267542,M,26-35,34,0,Mutare,Southern,Chemical,Electronics & Gadgets,2,7834,NULL,NULL
1004521,HATAWAY,P00334642,F,36-45,43,0,Mashonaland,Western,Chemical,Electronics & Gadgets,1,7834,NULL,NULL
1005100,COUSIN,P00310842,F,51-55,55,0,Midlands South,Eastern,Aviation,Electronics & Gadgets,1,7832,NULL,NULL
1003922,KAVANAGH,P00110842,F,18-25,20,1,Mutare,Southern,Healthcare,Electronics & Gadgets,2,7831,NULL,NULL
1000533,CARLTON,P00133442,F,26-35,31,1,Mashonaland,Western,Media,Electronics & Gadgets,4,7831,NULL,NULL
1004213,HOYAL,P00293042,M,36-45,37,0,Mutare,Southern,Hospitality,Electronics & Gadgets,4,7830,NULL,NULL
1004055,PENATE,P0094142,F,51-55,51,0,Mutare,Southern,Textile,Electronics & Gadgets,3,7830,NULL,NULL
1005153,WILSON,P00196542,F,26-35,31,1,Midlands South,Eastern,Textile,Electronics & Gadgets,3,7830,NULL,NULL
1005599,PORTER,P00052042,F,36-45,42,0,Mashonaland,Western,IT Sector,Electronics & Gadgets,4,7830,NULL,NULL
1003217,CHAMBERLAIN,P00214842,M,36-45,41,1,MatebeleLand East,Southern,Govt,Electronics & Gadgets,2,7829,NULL,NULL
1002024,MILAN,P00000742,F,0-17,17,0,Mashonaland,Western,Banking,Electronics & Gadgets,2,7829,NULL,NULL
1004806,MURO,P00111142,F,26-35,34,1,Midlands North,Western,Banking,Electronics & Gadgets,4,7828,NULL,NULL
1001465,TAYLOR,P00209942,M,51-55,54,1,Harare,Northern,Construction,Electronics & Gadgets,3,7828,NULL,NULL
1005402,ODEN,P00325142,M,26-35,32,1,MatebeleLand South,Central,IT Sector,Electronics & Gadgets,3,7828,NULL,NULL
1004904,FRIZZELL,P00084442,F,51-55,55,1,Mashonaland,Western,IT Sector,Electronics & Gadgets,4,7828,NULL,NULL
1001908,URRUTIA,P00011042,F,55+,66,1,Mashonaland North,Northern,Food Processing,Electronics & Gadgets,3,7828,NULL,NULL
1002116,SLATON,P00006142,F,18-25,25,1,MatebeleLand North,Central,Chemical,Electronics & Gadgets,2,7828,NULL,NULL
1000326,LOGAN,P00271942,M,51-55,55,0,Midlands South,Eastern,Banking,Food,1,7827,NULL,NULL
1001658,ALVARADO,P00129842,M,36-45,38,0,MatebeleLand South,Central,Media,Electronics & Gadgets,4,7827,NULL,NULL
1002798,ALFARO-PINEDA,P00176142,M,36-45,41,0,Midlands South,Eastern,Agriculture,Electronics & Gadgets,4,7826,NULL,NULL
1003785,HAYES,P00274642,M,26-35,33,0,Midlands,Northern,Chemical,Electronics & Gadgets,4,7826,NULL,NULL
1003201,REX RESIDENTIAL PROPERTY OWNER,P00086042,F,46-50,48,1,Mutare,Southern,Automobile,Electronics & Gadgets,3,7825,NULL,NULL
1002559,HATAWAY,P00114942,F,18-25,20,0,MatebeleLand South,Central,Construction,Electronics & Gadgets,4,7825,NULL,NULL
1003201,REX RESIDENTIAL PROPERTY OWNER,P00086042,F,46-50,48,1,MatebeleLand South,Central,Automobile,Electronics & Gadgets,3,7825,NULL,NULL
1003211,CAUDELL,P00177342,F,51-55,53,1,Mashonaland North,Northern,Aviation,Electronics & Gadgets,1,7825,NULL,NULL
1000302,HUNLEY,P00217942,F,18-25,24,0,Mutare,Southern,Healthcare,Electronics & Gadgets,4,7824,NULL,NULL
1005318,DYE,P00157642,F,18-25,21,1,Midlands Central,Northern,Govt,Electronics & Gadgets,3,7824,NULL,NULL
1005837,CORDREY,P00031042,F,26-35,28,1,Mahusekwa,Eastern,IT Sector,Electronics & Gadgets,4,7823,NULL,NULL
1005722,NELLESEN,P00060242,F,26-35,32,0,Midlands South,Eastern,Healthcare,Electronics & Gadgets,1,7823,NULL,NULL
1000013,HAMPTON,P00111542,F,46-50,49,0,Midlands South,Eastern,Govt,Electronics & Gadgets,4,7823,NULL,NULL
1005010,LASH,P00178142,F,46-50,48,0,MatebeleLand South,Central,Textile,Electronics & Gadgets,1,7823,NULL,NULL
1001198,JACK STRAW PROPERTIES,P00208342,M,0-17,16,1,Mahusekwa,Eastern,Media,Food,2,7822,NULL,NULL
1003675,MACID,P00020342,F,36-45,37,0,MatebeleLand North,Central,Healthcare,Decor,1,7822,NULL,NULL
1000655,NORTON,P00139442,M,26-35,35,0,Mashonaland,Western,Chemical,Decor,2,7821,NULL,NULL
1001737,PASSONS,P00363242,F,36-45,40,0,Mashonaland,Western,Aviation,Food,4,7821,NULL,NULL
1005954,SANDAGE,P00127442,F,46-50,46,1,Mashonaland,Western,IT Sector,Decor,2,7820,NULL,NULL
1004674,PROFFITT,P00105942,M,36-45,36,0,MatebeleLand North,Central,IT Sector,Electronics & Gadgets,4,7820,NULL,NULL
1001680,DURAI,P00049642,M,26-35,26,0,Mutare,Southern,IT Sector,Electronics & Gadgets,4,7819,NULL,NULL
1000268,BARBEE,P00148542,M,18-25,23,0,MatebeleLand East,Southern,Banking,Electronics & Gadgets,4,7819,NULL,NULL
1003639,CANNON,P00221442,F,18-25,18,1,MatebeleLand North,Central,Food Processing,Food,4,7818,NULL,NULL
1000792,REEVES,P00196042,F,26-35,30,1,MatebeleLand North,Central,IT Sector,Electronics & Gadgets,2,7818,NULL,NULL
1004083,HICKS,P00010742,F,55+,68,0,Mahusekwa,Eastern,IT Sector,Electronics & Gadgets,2,7817,NULL,NULL
1001969,SPELLE,P00120042,M,26-35,29,1,Mahusekwa,Eastern,Agriculture,Electronics & Gadgets,3,7816,NULL,NULL
1001969,SPELLE,P00120042,M,26-35,29,1,Midlands North,Western,Agriculture,Electronics & Gadgets,2,7816,NULL,NULL
1005605,B?hler,P00332442,M,18-25,24,1,MatebeleLand North,Central,Healthcare,Electronics & Gadgets,2,7816,NULL,NULL
1000138,SMITHSON,P00355142,F,18-25,23,0,Mutare,Southern,IT Sector,Electronics & Gadgets,1,7815,NULL,NULL
1003075,DEJESUS,P00238442,M,26-35,30,1,MatebeleLand South,Central,Textile,Electronics & Gadgets,3,7815,NULL,NULL
1001675,LOVELL,P00334042,M,26-35,31,0,Midlands North,Western,Healthcare,Electronics & Gadgets,4,7814,NULL,NULL
1001459,BATES,P00240142,M,26-35,28,0,Mashonaland,Western,Automobile,Electronics & Gadgets,1,7814,NULL,NULL
1002369,DENTON,P00023942,F,36-45,40,1,MatebeleLand South,Central,Govt,Food,3,7813,NULL,NULL
1005107,THEDE,P00113342,M,46-50,47,0,MatebeleLand North,Central,Hospitality,Food,2,7813,NULL,NULL
1004824,BIGGS,P00118042,F,26-35,31,1,Harare,Northern,Healthcare,Electronics & Gadgets,2,7812,NULL,NULL
1001167,WILLIAMS,P00000142,M,51-55,51,1,MatebeleLand East,Southern,Chemical,Electronics & Gadgets,3,7812,NULL,NULL
1001169,129 MYATT DRIVE TRUST,P00254342,F,26-35,31,0,Midlands Central,Northern,Aviation,Food,3,7811,NULL,NULL
1001373,HARMON,P00065042,M,26-35,32,0,Midlands North,Western,Healthcare,Electronics & Gadgets,2,7810,NULL,NULL
1005000,DARTIS,P00000742,F,26-35,30,1,Mashonaland,Western,Banking,Decor,2,7809,NULL,NULL
1001164,DEENIHAN,P00059142,M,26-35,33,0,MatebeleLand North,Central,IT Sector,Electronics & Gadgets,1,7809,NULL,NULL
1005756,WHITE,P00176842,F,0-17,16,0,Midlands South,Eastern,Construction,Electronics & Gadgets,2,7808,NULL,NULL
1001471,PEGRAM,P00108442,F,26-35,28,0,MatebeleLand North,Central,Hospitality,Decor,3,7808,NULL,NULL
1004560,GREEN,P00161442,F,26-35,28,1,MatebeleLand North,Central,Banking,Electronics & Gadgets,4,7808,NULL,NULL
1001912,BREWSTER,P00103342,F,26-35,31,0,Mashonaland,Western,Chemical,Food,2,7807,NULL,NULL
1005072,BREWER HOLDINGS,P00183242,F,46-50,46,0,Midlands Central,Northern,Food Processing,Electronics & Gadgets,4,7806,NULL,NULL
1002666,DAN CONNELLY CONSTRUCTION,P00021942,F,46-50,49,0,MatebeleLand North,Central,IT Sector,Decor,2,7806,NULL,NULL
1005686,POLING,P00022942,M,55+,69,0,Mutare,Southern,Aviation,Electronics & Gadgets,4,7805,NULL,NULL
1000853,RIES,P00117442,F,26-35,31,0,Mahusekwa,Eastern,Banking,Electronics & Gadgets,4,7805,NULL,NULL
1004005,CANFIELD,P00183342,M,36-45,36,0,Vungu,Central,Automobile,Electronics & Gadgets,1,7805,NULL,NULL
1005282,SHRUM,P00197542,M,18-25,25,1,Harare,Northern,Banking,Electronics & Gadgets,3,7803,NULL,NULL
1005759,RUNION,P00177642,M,26-35,32,1,MatebeleLand East,Southern,Banking,Electronics & Gadgets,3,7803,NULL,NULL
1005000,DARTIS,P00051842,F,26-35,35,0,Mashonaland North,Northern,IT Sector,Electronics & Gadgets,1,7803,NULL,NULL
1001693,SCRUGGS,P00126042,M,26-35,31,1,Mutare,Southern,Construction,Electronics & Gadgets,4,7802,NULL,NULL
1002753,SMITH,P00250242,M,51-55,53,0,Mashonaland,Western,Banking,Electronics & Gadgets,3,7802,NULL,NULL
1005952,MAZA,P00313642,M,46-50,50,0,MatebeleLand North,Central,Media,Electronics & Gadgets,3,7802,NULL,NULL
1004018,AST,P00103042,M,46-50,48,1,MatebeleLand East,Southern,Hospitality,Electronics & Gadgets,2,7801,NULL,NULL
1000753,HERNANDEZ,P00255842,F,0-17,12,0,Mashonaland North,Northern,Govt,Electronics & Gadgets,1,7801,NULL,NULL
1003380,BRISTOL,P00000142,F,51-55,55,1,Mashonaland North,Northern,Automobile,Food,3,7801,NULL,NULL
1000437,KROFT,P00101942,F,36-45,45,0,Mutare,Southern,IT Sector,Electronics & Gadgets,2,7800,NULL,NULL
1004470,BUSBY,P00286742,F,36-45,45,1,Mutare,Southern,Healthcare,Electronics & Gadgets,4,7800,NULL,NULL
1003629,CARNEY,P00213242,M,51-55,55,1,Mutare,Southern,Hospitality,Electronics & Gadgets,4,7800,NULL,NULL
1002544,BUCHANAN,P00313442,F,46-50,48,1,Harare,Northern,Hospitality,Electronics & Gadgets,1,7800,NULL,NULL
1004591,JRG PROPERTIES,P00058042,F,26-35,34,1,Mashonaland,Western,Hospitality,Electronics & Gadgets,3,7800,NULL,NULL
1003768,SLATE,P00111142,F,26-35,29,0,MatebeleLand North,Central,Automobile,Electronics & Gadgets,2,7800,NULL,NULL
1002931,STEVENS,P00193542,F,18-25,20,1,MatebeleLand South,Central,Textile,Electronics & Gadgets,1,7799,NULL,NULL
1002412,ODEN,P00233642,F,55+,59,1,Mahusekwa,Eastern,Automobile,Electronics & Gadgets,4,7798,NULL,NULL
1004024,DENTON,P00237642,F,26-35,26,1,Mashonaland,Western,Food Processing,Decor,4,7798,NULL,NULL
